subj,word,assoc_i,sex_port,sex_ger,sex,language,rating
36,4,1,m,f,m,por,0
36,4,2,m,f,m,por,3
36,4,3,m,f,m,por,1
36,5,1,f,m,f,por,1
36,5,2,f,m,f,por,1
36,5,3,f,m,f,por,3
36,6,1,m,f,m,por,-3
36,6,2,m,f,m,por,-3
36,6,3,m,f,m,por,-5
36,7,1,f,m,f,por,3
36,7,2,f,m,f,por,5
36,7,3,f,m,f,por,-5
36,8,1,f,m,f,por,3
36,8,2,f,m,f,por,-3
36,8,3,f,m,f,por,-3
36,9,1,m,f,m,por,-3
36,9,2,m,f,m,por,1
36,9,3,m,f,m,por,-3
36,10,1,f,m,f,por,3
36,10,2,f,m,f,por,-3
36,10,3,f,m,f,por,3
36,11,1,f,m,f,por,-5
36,11,2,f,m,f,por,3
36,11,3,f,m,f,por,1
36,12,1,m,f,m,por,-1
36,12,2,m,f,m,por,5
36,12,3,m,f,m,por,3
36,13,1,m,f,m,por,-3
36,13,2,m,f,m,por,-1
36,13,3,m,f,m,por,-3
36,14,1,f,m,f,por,5
36,14,2,f,m,f,por,-1
36,14,3,f,m,f,por,-3
36,15,1,m,f,m,por,-3
36,15,2,m,f,m,por,-3
36,15,3,m,f,m,por,-5
36,16,1,f,m,f,por,-3
36,16,2,f,m,f,por,-1
36,16,3,f,m,f,por,5
36,17,1,f,m,f,por,3
36,17,2,f,m,f,por,1
36,17,3,f,m,f,por,-1
36,18,1,f,m,f,por,5
36,18,2,f,m,f,por,5
36,18,3,f,m,f,por,3
36,19,1,f,m,f,por,-3
36,19,2,f,m,f,por,1
36,19,3,f,m,f,por,3
36,20,1,f,m,f,por,-1
36,20,2,f,m,f,por,3
36,20,3,f,m,f,por,1
36,21,1,m,f,m,por,-5
36,21,2,m,f,m,por,-3
36,21,3,m,f,m,por,-3
36,22,1,f,m,f,por,-1
36,22,2,f,m,f,por,3
36,22,3,f,m,f,por,1
36,23,1,m,f,m,por,3
36,23,2,m,f,m,por,3
36,23,3,m,f,m,por,0
36,24,1,f,m,f,por,1
36,24,2,f,m,f,por,3
36,24,3,f,m,f,por,3
37,1,1,f,m,f,por,0
37,1,2,f,m,f,por,-5
37,1,3,f,m,f,por,-3
37,2,1,m,f,m,por,-1
37,2,2,m,f,m,por,1
37,2,3,m,f,m,por,0
37,3,1,m,f,m,por,0
37,3,2,m,f,m,por,-5
37,3,3,m,f,m,por,-3
37,4,1,m,f,m,por,-1
37,4,2,m,f,m,por,-5
37,4,3,m,f,m,por,3
37,5,1,f,m,f,por,5
37,5,2,f,m,f,por,-3
37,5,3,f,m,f,por,3
37,6,1,m,f,m,por,-1
37,6,2,m,f,m,por,3
37,6,3,m,f,m,por,-3
37,7,1,f,m,f,por,3
37,7,2,f,m,f,por,-5
37,7,3,f,m,f,por,-1
37,8,1,f,m,f,por,-1
37,8,2,f,m,f,por,0
37,8,3,f,m,f,por,5
37,9,1,m,f,m,por,1
37,9,2,m,f,m,por,1
37,9,3,m,f,m,por,-3
37,10,1,f,m,f,por,3
37,10,2,f,m,f,por,3
37,10,3,f,m,f,por,3
37,11,1,f,m,f,por,0
37,11,2,f,m,f,por,3
37,11,3,f,m,f,por,-3
37,12,1,m,f,m,por,-3
37,12,2,m,f,m,por,-1
37,12,3,m,f,m,por,3
37,13,1,m,f,m,por,-1
37,13,2,m,f,m,por,0
37,13,3,m,f,m,por,-5
37,14,1,f,m,f,por,-5
37,14,2,f,m,f,por,-1
37,14,3,f,m,f,por,1
37,15,1,m,f,m,por,3
37,15,2,m,f,m,por,-1
37,15,3,m,f,m,por,-3
37,16,1,f,m,f,por,-5
37,16,2,f,m,f,por,-3
37,16,3,f,m,f,por,1
37,17,1,f,m,f,por,-1
37,17,2,f,m,f,por,-1
37,17,3,f,m,f,por,3
37,18,1,f,m,f,por,3
37,18,2,f,m,f,por,3
37,18,3,f,m,f,por,-1
37,19,1,f,m,f,por,-1
37,19,2,f,m,f,por,-5
37,19,3,f,m,f,por,3
37,20,1,f,m,f,por,-1
37,20,2,f,m,f,por,3
37,20,3,f,m,f,por,-5
37,21,1,m,f,m,por,-5
37,21,2,m,f,m,por,-1
37,21,3,m,f,m,por,-1
37,22,1,f,m,f,por,-1
37,22,2,f,m,f,por,-5
37,22,3,f,m,f,por,1
37,23,1,m,f,m,por,3
37,23,2,m,f,m,por,3
37,23,3,m,f,m,por,-1
37,24,1,f,m,f,por,3
37,24,2,f,m,f,por,-1
37,24,3,f,m,f,por,-3
38,1,1,f,m,f,por,3
38,1,2,f,m,f,por,5
38,1,3,f,m,f,por,0
38,2,1,m,f,m,por,-3
38,2,2,m,f,m,por,1
38,2,3,m,f,m,por,3
38,3,1,m,f,m,por,-5
38,3,2,m,f,m,por,-5
38,3,3,m,f,m,por,1
38,4,1,m,f,m,por,5
38,4,2,m,f,m,por,5
38,4,3,m,f,m,por,-1
38,5,1,f,m,f,por,1
38,5,2,f,m,f,por,1
38,5,3,f,m,f,por,-3
38,6,1,m,f,m,por,-3
38,6,2,m,f,m,por,3
38,6,3,m,f,m,por,0
38,7,1,f,m,f,por,-5
38,7,2,f,m,f,por,5
38,7,3,f,m,f,por,0
38,8,1,f,m,f,por,5
38,8,2,f,m,f,por,1
38,8,3,f,m,f,por,3
38,9,1,m,f,m,por,1
38,9,2,m,f,m,por,3
38,9,3,m,f,m,por,3
38,10,1,f,m,f,por,3
38,10,2,f,m,f,por,5
38,10,3,f,m,f,por,-1
38,11,1,f,m,f,por,3
38,11,2,f,m,f,por,1
38,11,3,f,m,f,por,1
38,12,1,m,f,m,por,3
38,12,2,m,f,m,por,-1
38,12,3,m,f,m,por,3
38,13,1,m,f,m,por,-3
38,13,2,m,f,m,por,-1
38,13,3,m,f,m,por,0
38,14,1,f,m,f,por,3
38,14,2,f,m,f,por,3
38,14,3,f,m,f,por,-1
38,15,1,m,f,m,por,-1
38,15,2,m,f,m,por,-3
38,15,3,m,f,m,por,3
38,16,1,f,m,f,por,-3
38,16,2,f,m,f,por,3
38,16,3,f,m,f,por,-3
38,17,1,f,m,f,por,-5
38,17,2,f,m,f,por,3
38,17,3,f,m,f,por,-5
38,18,1,f,m,f,por,1
38,18,2,f,m,f,por,3
38,18,3,f,m,f,por,5
38,19,1,f,m,f,por,1
38,19,2,f,m,f,por,-1
38,19,3,f,m,f,por,-5
38,20,1,f,m,f,por,-1
38,20,2,f,m,f,por,1
38,20,3,f,m,f,por,0
38,21,1,m,f,m,por,-5
38,21,2,m,f,m,por,-3
38,21,3,m,f,m,por,-5
38,22,1,f,m,f,por,3
38,22,2,f,m,f,por,-1
38,22,3,f,m,f,por,3
38,23,1,m,f,m,por,3
38,23,2,m,f,m,por,5
38,23,3,m,f,m,por,-3
38,24,1,f,m,f,por,3
38,24,2,f,m,f,por,1
38,24,3,f,m,f,por,3
39,1,1,f,m,f,por,0
39,1,2,f,m,f,por,-3
39,1,3,f,m,f,por,5
39,2,1,m,f,m,por,-1
39,2,2,m,f,m,por,-3
39,2,3,m,f,m,por,1
39,3,1,m,f,m,por,-3
39,3,2,m,f,m,por,-5
39,3,3,m,f,m,por,-3
39,4,1,m,f,m,por,-5
39,4,2,m,f,m,por,-3
39,4,3,m,f,m,por,3
39,5,1,f,m,f,por,1
39,5,2,f,m,f,por,1
39,5,3,f,m,f,por,0
39,6,1,m,f,m,por,-5
39,6,2,m,f,m,por,-3
39,6,3,m,f,m,por,-1
39,7,1,f,m,f,por,-5
39,7,2,f,m,f,por,5
39,7,3,f,m,f,por,3
39,8,1,f,m,f,por,-3
39,8,2,f,m,f,por,1
39,8,3,f,m,f,por,-3
39,9,1,m,f,m,por,3
39,9,2,m,f,m,por,1
39,9,3,m,f,m,por,1
39,10,1,f,m,f,por,3
39,10,2,f,m,f,por,1
39,10,3,f,m,f,por,1
39,11,1,f,m,f,por,-5
39,11,2,f,m,f,por,1
39,11,3,f,m,f,por,-5
39,12,1,m,f,m,por,5
39,12,2,m,f,m,por,-1
39,12,3,m,f,m,por,-3
39,13,1,m,f,m,por,-1
39,13,2,m,f,m,por,-1
39,13,3,m,f,m,por,-1
39,14,1,f,m,f,por,3
39,14,2,f,m,f,por,0
39,14,3,f,m,f,por,3
39,15,1,m,f,m,por,3
39,15,2,m,f,m,por,3
39,15,3,m,f,m,por,-3
39,16,1,f,m,f,por,-3
39,16,2,f,m,f,por,-5
39,16,3,f,m,f,por,3
39,17,1,f,m,f,por,-5
39,17,2,f,m,f,por,-3
39,17,3,f,m,f,por,-3
39,18,1,f,m,f,por,-5
39,18,2,f,m,f,por,5
39,18,3,f,m,f,por,5
39,19,1,f,m,f,por,-1
39,19,2,f,m,f,por,3
39,19,3,f,m,f,por,-3
39,20,1,f,m,f,por,-5
39,20,2,f,m,f,por,-5
39,20,3,f,m,f,por,-1
39,21,1,m,f,m,por,-5
39,21,2,m,f,m,por,-5
39,21,3,m,f,m,por,-3
39,22,1,f,m,f,por,1
39,22,2,f,m,f,por,3
39,22,3,f,m,f,por,1
39,23,1,m,f,m,por,5
39,23,2,m,f,m,por,3
39,23,3,m,f,m,por,-1
39,24,1,f,m,f,por,-5
39,24,2,f,m,f,por,1
39,24,3,f,m,f,por,0
40,1,1,f,m,f,por,-1
40,1,2,f,m,f,por,-1
40,1,3,f,m,f,por,-1
40,2,1,m,f,m,por,-1
40,2,2,m,f,m,por,-1
40,2,3,m,f,m,por,1
40,3,1,m,f,m,por,-3
40,3,2,m,f,m,por,-1
40,3,3,m,f,m,por,-5
40,4,1,m,f,m,por,5
40,4,2,m,f,m,por,-5
40,4,3,m,f,m,por,3
40,5,1,f,m,f,por,1
40,5,2,f,m,f,por,1
40,5,3,f,m,f,por,-5
40,6,1,m,f,m,por,3
40,6,2,m,f,m,por,-3
40,6,3,m,f,m,por,-5
40,7,1,f,m,f,por,1
40,7,2,f,m,f,por,-3
40,7,3,f,m,f,por,3
40,8,1,f,m,f,por,-3
40,8,2,f,m,f,por,3
40,8,3,f,m,f,por,-5
40,9,1,m,f,m,por,3
40,9,2,m,f,m,por,-1
40,9,3,m,f,m,por,-3
40,10,1,f,m,f,por,1
40,10,2,f,m,f,por,-3
40,10,3,f,m,f,por,1
40,11,1,f,m,f,por,1
40,11,2,f,m,f,por,1
40,11,3,f,m,f,por,1
40,12,1,m,f,m,por,-3
40,12,2,m,f,m,por,-5
40,12,3,m,f,m,por,1
40,13,1,m,f,m,por,-3
40,13,2,m,f,m,por,-1
40,13,3,m,f,m,por,-5
40,14,1,f,m,f,por,5
40,14,2,f,m,f,por,3
40,14,3,f,m,f,por,3
40,15,1,m,f,m,por,-5
40,15,2,m,f,m,por,-1
40,15,3,m,f,m,por,-5
40,16,1,f,m,f,por,5
40,16,2,f,m,f,por,1
40,16,3,f,m,f,por,-1
40,17,1,f,m,f,por,-3
40,17,2,f,m,f,por,-1
40,17,3,f,m,f,por,-5
40,18,1,f,m,f,por,-1
40,18,2,f,m,f,por,5
40,18,3,f,m,f,por,3
40,19,1,f,m,f,por,1
40,19,2,f,m,f,por,3
40,19,3,f,m,f,por,3
40,20,1,f,m,f,por,-5
40,20,2,f,m,f,por,1
40,20,3,f,m,f,por,5
40,21,1,m,f,m,por,-5
40,21,2,m,f,m,por,0
40,21,3,m,f,m,por,-1
40,22,1,f,m,f,por,1
40,22,2,f,m,f,por,3
40,22,3,f,m,f,por,1
40,23,1,m,f,m,por,-3
40,23,2,m,f,m,por,3
40,23,3,m,f,m,por,0
40,24,1,f,m,f,por,3
40,24,2,f,m,f,por,1
40,24,3,f,m,f,por,3
41,1,1,f,m,f,por,0
41,1,2,f,m,f,por,-5
41,1,3,f,m,f,por,3
41,2,1,m,f,m,por,-1
41,2,2,m,f,m,por,-1
41,2,3,m,f,m,por,-3
41,3,1,m,f,m,por,-3
41,3,2,m,f,m,por,-5
41,3,3,m,f,m,por,-5
41,4,1,m,f,m,por,-5
41,4,2,m,f,m,por,5
41,4,3,m,f,m,por,-1
41,5,1,f,m,f,por,1
41,5,2,f,m,f,por,3
41,5,3,f,m,f,por,1
41,6,1,m,f,m,por,-5
41,6,2,m,f,m,por,-1
41,6,3,m,f,m,por,-1
41,7,1,f,m,f,por,-5
41,7,2,f,m,f,por,-3
41,7,3,f,m,f,por,0
41,8,1,f,m,f,por,1
41,8,2,f,m,f,por,1
41,8,3,f,m,f,por,3
41,9,1,m,f,m,por,1
41,9,2,m,f,m,por,-5
41,9,3,m,f,m,por,-3
41,10,1,f,m,f,por,3
41,10,2,f,m,f,por,3
41,10,3,f,m,f,por,3
41,11,1,f,m,f,por,-5
41,11,2,f,m,f,por,5
41,11,3,f,m,f,por,1
41,12,1,m,f,m,por,-1
41,12,2,m,f,m,por,-3
41,12,3,m,f,m,por,-5
41,13,1,m,f,m,por,-1
41,13,2,m,f,m,por,-1
41,13,3,m,f,m,por,-1
41,14,1,f,m,f,por,3
41,14,2,f,m,f,por,1
41,14,3,f,m,f,por,1
41,15,1,m,f,m,por,-5
41,15,2,m,f,m,por,-3
41,15,3,m,f,m,por,-1
41,16,1,f,m,f,por,-3
41,16,2,f,m,f,por,3
41,16,3,f,m,f,por,0
41,17,1,f,m,f,por,-5
41,17,2,f,m,f,por,3
41,17,3,f,m,f,por,3
41,18,1,f,m,f,por,-5
41,18,2,f,m,f,por,-5
41,18,3,f,m,f,por,3
41,19,1,f,m,f,por,3
41,19,2,f,m,f,por,-1
41,19,3,f,m,f,por,-1
41,20,1,f,m,f,por,-1
41,20,2,f,m,f,por,1
41,20,3,f,m,f,por,-1
41,21,1,m,f,m,por,-5
41,21,2,m,f,m,por,-5
41,21,3,m,f,m,por,-1
41,22,1,f,m,f,por,3
41,22,2,f,m,f,por,1
41,22,3,f,m,f,por,3
41,23,1,m,f,m,por,0
41,23,2,m,f,m,por,-1
41,23,3,m,f,m,por,3
41,24,1,f,m,f,por,-5
41,24,2,f,m,f,por,3
41,24,3,f,m,f,por,1
42,1,1,f,m,f,por,-5
42,1,2,f,m,f,por,5
42,1,3,f,m,f,por,-3
42,2,1,m,f,m,por,1
42,2,2,m,f,m,por,-5
42,2,3,m,f,m,por,-1
42,3,1,m,f,m,por,0
42,3,2,m,f,m,por,-5
42,3,3,m,f,m,por,3
42,4,1,m,f,m,por,-5
42,4,2,m,f,m,por,5
42,4,3,m,f,m,por,3
42,5,1,f,m,f,por,-5
42,5,2,f,m,f,por,0
42,5,3,f,m,f,por,3
42,6,1,m,f,m,por,3
42,6,2,m,f,m,por,-1
42,6,3,m,f,m,por,-1
42,7,1,f,m,f,por,-3
42,7,2,f,m,f,por,-5
42,7,3,f,m,f,por,-5
42,8,1,f,m,f,por,3
42,8,2,f,m,f,por,5
42,8,3,f,m,f,por,1
42,9,1,m,f,m,por,1
42,9,2,m,f,m,por,-1
42,9,3,m,f,m,por,3
42,10,1,f,m,f,por,3
42,10,2,f,m,f,por,3
42,10,3,f,m,f,por,-1
42,11,1,f,m,f,por,1
42,11,2,f,m,f,por,-3
42,11,3,f,m,f,por,3
42,12,1,m,f,m,por,3
42,12,2,m,f,m,por,-3
42,12,3,m,f,m,por,-5
42,13,1,m,f,m,por,-3
42,13,2,m,f,m,por,-3
42,13,3,m,f,m,por,-3
42,14,1,f,m,f,por,1
42,14,2,f,m,f,por,3
42,14,3,f,m,f,por,1
42,15,1,m,f,m,por,-1
42,15,2,m,f,m,por,-5
42,15,3,m,f,m,por,3
42,16,1,f,m,f,por,-5
42,16,2,f,m,f,por,-3
42,16,3,f,m,f,por,-1
42,17,1,f,m,f,por,-5
42,17,2,f,m,f,por,3
42,17,3,f,m,f,por,-5
42,18,1,f,m,f,por,3
42,18,2,f,m,f,por,5
42,18,3,f,m,f,por,5
42,19,1,f,m,f,por,-5
42,19,2,f,m,f,por,1
42,19,3,f,m,f,por,-1
42,20,1,f,m,f,por,3
42,20,2,f,m,f,por,1
42,20,3,f,m,f,por,0
42,21,1,m,f,m,por,-5
42,21,2,m,f,m,por,1
42,21,3,m,f,m,por,-5
42,22,1,f,m,f,por,-5
42,22,2,f,m,f,por,3
42,22,3,f,m,f,por,3
42,23,1,m,f,m,por,3
42,23,2,m,f,m,por,-5
42,23,3,m,f,m,por,1
42,24,1,f,m,f,por,1
42,24,2,f,m,f,por,1
42,24,3,f,m,f,por,3
43,1,1,f,m,f,por,0
43,1,2,f,m,f,por,5
43,1,3,f,m,f,por,3
43,2,1,m,f,m,por,1
43,2,2,m,f,m,por,5
43,2,3,m,f,m,por,-3
43,3,1,m,f,m,por,-3
43,3,2,m,f,m,por,-5
43,3,3,m,f,m,por,1
43,4,1,m,f,m,por,5
43,4,2,m,f,m,por,3
43,4,3,m,f,m,por,-3
43,5,1,f,m,f,por,5
43,5,2,f,m,f,por,-5
43,5,3,f,m,f,por,5
43,6,1,m,f,m,por,-1
43,6,2,m,f,m,por,-5
43,6,3,m,f,m,por,-3
43,7,1,f,m,f,por,-3
43,7,2,f,m,f,por,-5
43,7,3,f,m,f,por,1
43,8,1,f,m,f,por,3
43,8,2,f,m,f,por,1
43,8,3,f,m,f,por,5
43,9,1,m,f,m,por,-1
43,9,2,m,f,m,por,5
43,9,3,m,f,m,por,1
43,10,1,f,m,f,por,3
43,10,2,f,m,f,por,5
43,10,3,f,m,f,por,1
43,11,1,f,m,f,por,-5
43,11,2,f,m,f,por,-1
43,11,3,f,m,f,por,5
43,12,1,m,f,m,por,-3
43,12,2,m,f,m,por,1
43,12,3,m,f,m,por,-5
43,13,1,m,f,m,por,-1
43,13,2,m,f,m,por,1
43,13,3,m,f,m,por,-3
43,14,1,f,m,f,por,1
43,14,2,f,m,f,por,1
43,14,3,f,m,f,por,3
43,15,1,m,f,m,por,-3
43,15,2,m,f,m,por,-1
43,15,3,m,f,m,por,-5
43,16,1,f,m,f,por,-3
43,16,2,f,m,f,por,3
43,16,3,f,m,f,por,3
43,17,1,f,m,f,por,1
43,17,2,f,m,f,por,5
43,17,3,f,m,f,por,3
43,18,1,f,m,f,por,3
43,18,2,f,m,f,por,5
43,18,3,f,m,f,por,5
43,19,1,f,m,f,por,-5
43,19,2,f,m,f,por,5
43,19,3,f,m,f,por,5
43,20,1,f,m,f,por,1
43,20,2,f,m,f,por,3
43,20,3,f,m,f,por,5
43,21,1,m,f,m,por,-5
43,21,2,m,f,m,por,-1
43,21,3,m,f,m,por,-3
43,22,1,f,m,f,por,1
43,22,2,f,m,f,por,3
43,22,3,f,m,f,por,-3
43,23,1,m,f,m,por,-1
43,23,2,m,f,m,por,-5
43,23,3,m,f,m,por,3
43,24,1,f,m,f,por,-5
43,24,2,f,m,f,por,1
43,24,3,f,m,f,por,3
44,1,1,f,m,f,por,0
44,1,2,f,m,f,por,5
44,1,3,f,m,f,por,-5
44,2,1,m,f,m,por,-5
44,2,2,m,f,m,por,1
44,2,3,m,f,m,por,-1
44,3,1,m,f,m,por,-3
44,3,2,m,f,m,por,-3
44,3,3,m,f,m,por,-5
44,4,1,m,f,m,por,-5
44,4,2,m,f,m,por,5
44,4,3,m,f,m,por,3
44,5,1,f,m,f,por,5
44,5,2,f,m,f,por,5
44,5,3,f,m,f,por,1
44,6,1,m,f,m,por,0
44,6,2,m,f,m,por,-3
44,6,3,m,f,m,por,3
44,7,1,f,m,f,por,5
44,7,2,f,m,f,por,-5
44,7,3,f,m,f,por,-5
44,8,1,f,m,f,por,3
44,8,2,f,m,f,por,-3
44,8,3,f,m,f,por,1
44,9,1,m,f,m,por,-1
44,9,2,m,f,m,por,1
44,9,3,m,f,m,por,-1
44,10,1,f,m,f,por,3
44,10,2,f,m,f,por,-3
44,10,3,f,m,f,por,-1
44,11,1,f,m,f,por,3
44,11,2,f,m,f,por,-5
44,11,3,f,m,f,por,3
44,12,1,m,f,m,por,-3
44,12,2,m,f,m,por,-3
44,12,3,m,f,m,por,-5
44,13,1,m,f,m,por,-1
44,13,2,m,f,m,por,-5
44,13,3,m,f,m,por,-1
44,14,1,f,m,f,por,-5
44,14,2,f,m,f,por,5
44,14,3,f,m,f,por,-1
44,15,1,m,f,m,por,-3
44,15,2,m,f,m,por,-3
44,15,3,m,f,m,por,-1
44,16,1,f,m,f,por,-5
44,16,2,f,m,f,por,3
44,16,3,f,m,f,por,3
44,17,1,f,m,f,por,-5
44,17,2,f,m,f,por,3
44,17,3,f,m,f,por,-5
44,18,1,f,m,f,por,1
44,18,2,f,m,f,por,3
44,18,3,f,m,f,por,-5
44,19,1,f,m,f,por,-5
44,19,2,f,m,f,por,-1
44,19,3,f,m,f,por,5
44,20,1,f,m,f,por,-1
44,20,2,f,m,f,por,5
44,20,3,f,m,f,por,-5
44,21,1,m,f,m,por,-5
44,21,2,m,f,m,por,-3
44,21,3,m,f,m,por,-5
44,22,1,f,m,f,por,-1
44,22,2,f,m,f,por,-3
44,22,3,f,m,f,por,1
44,23,1,m,f,m,por,3
44,23,2,m,f,m,por,-1
44,23,3,m,f,m,por,3
44,24,1,f,m,f,por,1
44,24,2,f,m,f,por,-5
44,24,3,f,m,f,por,1
45,1,1,f,m,f,por,-3
45,1,2,f,m,f,por,-3
45,1,3,f,m,f,por,3
45,2,1,m,f,m,por,-1
45,2,2,m,f,m,por,1
45,2,3,m,f,m,por,5
45,3,1,m,f,m,por,-5
45,3,2,m,f,m,por,0
45,3,3,m,f,m,por,-1
45,4,1,m,f,m,por,5
45,4,2,m,f,m,por,5
45,4,3,m,f,m,por,1
45,5,1,f,m,f,por,1
45,5,2,f,m,f,por,5
45,5,3,f,m,f,por,3
45,6,1,m,f,m,por,-3
45,6,2,m,f,m,por,-5
45,6,3,m,f,m,por,-1
45,7,1,f,m,f,por,3
45,7,2,f,m,f,por,-5
45,7,3,f,m,f,por,0
45,8,1,f,m,f,por,3
45,8,2,f,m,f,por,5
45,8,3,f,m,f,por,3
45,9,1,m,f,m,por,1
45,9,2,m,f,m,por,-3
45,9,3,m,f,m,por,1
45,10,1,f,m,f,por,5
45,10,2,f,m,f,por,3
45,10,3,f,m,f,por,5
45,11,1,f,m,f,por,3
45,11,2,f,m,f,por,-5
45,11,3,f,m,f,por,-3
45,12,1,m,f,m,por,1
45,12,2,m,f,m,por,-3
45,12,3,m,f,m,por,1
45,13,1,m,f,m,por,-1
45,13,2,m,f,m,por,0
45,13,3,m,f,m,por,-3
45,14,1,f,m,f,por,5
45,14,2,f,m,f,por,1
45,14,3,f,m,f,por,5
45,15,1,m,f,m,por,3
45,15,2,m,f,m,por,-3
45,15,3,m,f,m,por,-1
45,16,1,f,m,f,por,-3
45,16,2,f,m,f,por,3
45,16,3,f,m,f,por,3
45,17,1,f,m,f,por,1
45,17,2,f,m,f,por,-1
45,17,3,f,m,f,por,1
45,18,1,f,m,f,por,5
45,18,2,f,m,f,por,3
45,18,3,f,m,f,por,1
45,19,1,f,m,f,por,1
45,19,2,f,m,f,por,1
45,19,3,f,m,f,por,-5
45,20,1,f,m,f,por,-5
45,20,2,f,m,f,por,3
45,20,3,f,m,f,por,5
45,21,1,m,f,m,por,-5
45,21,2,m,f,m,por,-3
45,21,3,m,f,m,por,-3
45,22,1,f,m,f,por,-1
45,22,2,f,m,f,por,3
45,22,3,f,m,f,por,-5
45,23,1,m,f,m,por,3
45,23,2,m,f,m,por,3
45,23,3,m,f,m,por,-1
45,24,1,f,m,f,por,-3
45,24,2,f,m,f,por,3
45,24,3,f,m,f,por,3
46,1,1,f,m,f,por,-1
46,1,2,f,m,f,por,1
46,1,3,f,m,f,por,3
46,2,1,m,f,m,por,-1
46,2,2,m,f,m,por,-1
46,2,3,m,f,m,por,1
46,3,1,m,f,m,por,-3
46,3,2,m,f,m,por,-3
46,3,3,m,f,m,por,3
46,4,1,m,f,m,por,-5
46,4,2,m,f,m,por,5
46,4,3,m,f,m,por,1
46,5,1,f,m,f,por,3
46,5,2,f,m,f,por,1
46,5,3,f,m,f,por,-1
46,6,1,m,f,m,por,-5
46,6,2,m,f,m,por,0
46,6,3,m,f,m,por,-5
46,7,1,f,m,f,por,1
46,7,2,f,m,f,por,1
46,7,3,f,m,f,por,5
46,8,1,f,m,f,por,-3
46,8,2,f,m,f,por,3
46,8,3,f,m,f,por,3
46,9,1,m,f,m,por,3
46,9,2,m,f,m,por,1
46,9,3,m,f,m,por,0
46,10,1,f,m,f,por,5
46,10,2,f,m,f,por,1
46,10,3,f,m,f,por,-1
46,11,1,f,m,f,por,3
46,11,2,f,m,f,por,3
46,11,3,f,m,f,por,-3
46,12,1,m,f,m,por,1
46,12,2,m,f,m,por,5
46,12,3,m,f,m,por,-3
46,13,1,m,f,m,por,-1
46,13,2,m,f,m,por,-3
46,13,3,m,f,m,por,-1
46,14,1,f,m,f,por,5
46,14,2,f,m,f,por,5
46,14,3,f,m,f,por,3
46,15,1,m,f,m,por,-1
46,15,2,m,f,m,por,-5
46,15,3,m,f,m,por,-3
46,16,1,f,m,f,por,3
46,16,2,f,m,f,por,3
46,16,3,f,m,f,por,-3
46,17,1,f,m,f,por,3
46,17,2,f,m,f,por,5
46,17,3,f,m,f,por,1
46,18,1,f,m,f,por,5
46,18,2,f,m,f,por,5
46,18,3,f,m,f,por,3
46,19,1,f,m,f,por,-5
46,19,2,f,m,f,por,-3
46,19,3,f,m,f,por,-1
46,20,1,f,m,f,por,5
46,20,2,f,m,f,por,5
46,20,3,f,m,f,por,3
46,21,1,m,f,m,por,-5
46,21,2,m,f,m,por,-1
46,21,3,m,f,m,por,1
46,22,1,f,m,f,por,-3
46,22,2,f,m,f,por,3
46,22,3,f,m,f,por,-5
46,23,1,m,f,m,por,-5
46,23,2,m,f,m,por,5
46,23,3,m,f,m,por,3
46,24,1,f,m,f,por,-5
46,24,2,f,m,f,por,1
46,24,3,f,m,f,por,3
47,1,1,f,m,f,por,-1
47,1,2,f,m,f,por,-1
47,1,3,f,m,f,por,0
47,2,1,m,f,m,por,-3
47,2,2,m,f,m,por,-3
47,2,3,m,f,m,por,-5
47,3,1,m,f,m,por,-3
47,3,2,m,f,m,por,1
47,3,3,m,f,m,por,1
47,4,1,m,f,m,por,3
47,4,2,m,f,m,por,5
47,4,3,m,f,m,por,3
47,5,1,f,m,f,por,0
47,5,2,f,m,f,por,5
47,5,3,f,m,f,por,1
47,6,1,m,f,m,por,-1
47,6,2,m,f,m,por,-3
47,6,3,m,f,m,por,-1
47,7,1,f,m,f,por,5
47,7,2,f,m,f,por,-1
47,7,3,f,m,f,por,-3
47,8,1,f,m,f,por,-3
47,8,2,f,m,f,por,1
47,8,3,f,m,f,por,5
47,9,1,m,f,m,por,-1
47,9,2,m,f,m,por,-3
47,9,3,m,f,m,por,1
47,10,1,f,m,f,por,3
47,10,2,f,m,f,por,1
47,10,3,f,m,f,por,3
47,11,1,f,m,f,por,-5
47,11,2,f,m,f,por,1
47,11,3,f,m,f,por,1
47,12,1,m,f,m,por,1
47,12,2,m,f,m,por,-5
47,12,3,m,f,m,por,-3
47,13,1,m,f,m,por,-1
47,13,2,m,f,m,por,-5
47,13,3,m,f,m,por,-1
47,14,1,f,m,f,por,-5
47,14,2,f,m,f,por,1
47,14,3,f,m,f,por,-1
47,15,1,m,f,m,por,3
47,15,2,m,f,m,por,1
47,15,3,m,f,m,por,-1
47,16,1,f,m,f,por,5
47,16,2,f,m,f,por,-5
47,16,3,f,m,f,por,0
47,17,1,f,m,f,por,-5
47,17,2,f,m,f,por,3
47,17,3,f,m,f,por,5
47,18,1,f,m,f,por,5
47,18,2,f,m,f,por,1
47,18,3,f,m,f,por,-1
47,19,1,f,m,f,por,-5
47,19,2,f,m,f,por,5
47,19,3,f,m,f,por,-1
47,20,1,f,m,f,por,1
47,20,2,f,m,f,por,3
47,20,3,f,m,f,por,1
47,21,1,m,f,m,por,-5
47,21,2,m,f,m,por,-1
47,21,3,m,f,m,por,-3
47,22,1,f,m,f,por,-5
47,22,2,f,m,f,por,-5
